,key,value
3883,引来,4
3884,很多人,33
3885,嘲笑,19
3886,奇怪,34
3887,雪真,1
3888,不赖,1
3889,伤害,29
3890,套,10
3891,但愿,6
3892,场,8
3893,余光,3
3894,千遍,3
3895,回应,17
3896,爱雪爱capper,1
3897,tcyyyazjh,1
3898,何德何能,1
3899,没了,32
3900,电雪豹,15
3901,掰,3
3902,有魔性,1
3903,岁岁平安,1
3904,双手,2
3905,合,6
3906,十,5
3907,好奇喜欢听比较小众的歌有罪,1
3908,从不,20
3909,等待要,1
3910,轻,3
3911,主观,5
3912,可说,5
3913,保持,13
3914,逻辑,6
3915,水平,34
3916,常识,1
3917,略逊,1
3918,于真,1
3919,一波,4
3920,上瘾,4
3921,aahph,3
3922,曲不算,1
3923,第二,4
3924,四句,1
3925,normalnomore,5
3926,8小节一样,1
3927,吉他扫弦,1
3928,第四,1
3929,口味,11
3930,流行歌曲,3
3931,喷听,1
3932,品,7
3933,好想你宝宝好想你抱抱我好想你,1
3934,紧紧,4
3935,抱,14
3936,怀里,8
3937,抱着,11
3938,亲好想你,1
3939,该完,1
3940,王云宏,1
3941,雪悲咒,1
3942,喇坤,1
3943,深知,15
3944,说一句,5
3945,感冒,4
3946,透气,1
3947,窒息,8
3948,中文版,2
3949,过头七听,1
3950,成龙,1
3951,不成器,1
3952,学得,3
3953,不像,2
3954,东施效颦,1
3955,输出,1
3956,价值观,4
3957,吉他,25
3958,清爽,1
3959,知识,9
3960,阅历,1
3961,唱点,1
3962,小情,1
3963,太好,6
3964,这点,5
3965,蛇蝎妇人心还好我没对象,1
3966,馆子,1
3967,男人,37
3968,善,3
3969,出轨,2
3970,绿,2
3971,被骗,8
3972,彩礼,4
3973,道德,6
3974,男,72
3975,满足,9
3976,Heart,1
3977,同校,2
3978,千百个,2
3979,从未,21
3980,多看,4
3981,屏幕,15
3982,哭笑笑,2
3983,亿点,4
3984,一场,43
3985,看得到,2
3986,拽极了爱,1
3987,骂架,1
3988,好玩,9
3989,low,10
3990,眼雪,1
3991,倒,17
3992,LifesAStruggle,1
3993,色色,32
3994,狗狗,4
3995,写歌,6
3996,走不到,2
3997,每一天,24
3998,王总,2
3999,李总,2
4000,张总,2
4001,刘总,2
4002,陈总杨总,2
4003,黄总,2
4004,赵总,2
4005,吴总,2
4006,周总,2
4007,徐总,2
4008,孙总,2
4009,马总,2
4010,朱总,2
4011,胡总,2
4012,郭总,2
4013,林总,2
4014,高总罗总,2
4015,郑总,2
4016,梁总,1
4017,谢总,1
4018,宋总,2
4019,唐总,2
4020,许总,2
4021,邓总,2
4022,韩总,2
4023,冯总,2
4024,曹总,2
4025,彭总,2
4026,肖总田总,2
4027,董总,2
4028,潘总,2
4029,袁总,2
4030,蔡总,2
4031,蒋总余,2
4032,总于,1
4033,苏总何总顺风顺水顺财,1
4034,人性,3
4035,卑劣,1
4036,经不起,3
4037,细究,1
4038,害怕,20
4039,走出,6
4040,极致,10
4041,烟火,4
4042,气,17
4043,依旧,28
4044,温柔学,2
4045,否定,9
4046,加倍肯定,2
4047,大大方方,7
4048,改编,3
4049,可悲,15
4050,羡慕,20
4051,犯,7
4052,明显,13
4053,到位,4
4054,唱到,4
4055,心坎,1
4056,一塌糊涂,5
4057,活该,6
4058,太耳熟,1
4059,撒西木易哒呐奇飒憨笑心碎内叁优那拉,1
4060,小狗,28
4061,摸一摸,1
4062,蔡健雅,1
4063,新曲,3
4064,曲不配,1
4065,ta,11
4066,帮,43
4067,阿妈,3
4068,哥们儿,6
4069,歌词儿,1
4070,太多次,7
4071,Fallin4U,9
4072,大一,2
4073,学期,6
4074,补,15
4075,大声,4
4076,手机,77
4077,数据,5
4078,监察,1
4079,指南,2
4080,大一们,1
4081,更可爱,1
4082,焯,1
4083,酒店,4
4084,猫,9
4085,熊,2
4086,出没,2
4087,回去,20
4088,黑人家,6
4089,平心,2
4090,风评,1
4091,炒作,3
4092,种地,1
4093,向前看,3
4094,从没,10
4095,捷径,1
4096,经营,2
4097,至上,10
4098,爱情真的没有女孩对男孩花,1
4099,拒绝,27
4100,暴力,5
4101,找不到,14
4102,虚拟,3
4103,戏,10
4104,能忘,1
4105,错过,59
4106,怪,53
4107,两周,2
4108,一万,2
4109,两万,1
4110,入耳,1
4111,心头,2
4112,一颤,2
4113,宝,8
4114,相处,3
4115,记忆犹新,2
4116,笑容,6
4117,浮现,2
4118,脑海,10
4119,变了,5
4120,爷,7
4121,爱着,16
4122,玩弄,11
4123,一时,10
4124,起兴,5
4125,牢牢,2
4126,一幅幅,1
4127,拼接,1
4128,画面,7
4129,想起来,6
4130,欢声笑语,3
4131,高兴,12
4132,瞧得,1
4133,雪kuku,1
4134,faiiln4u,1
4135,西西疑问西西,2
4136,烟dis,1
4137,毛,13
4138,wkl,1
4139,陈佳敏,1
4140,不好说,2
4141,街上,5
4142,摆弄,2
4143,解锁,3
4144,看一下,3
4145,滑动,3
4146,几下,2
4147,桌面,3
4148,兜里,5
4149,重复,13
4150,夜色,2
4151,灯火阑珊,2
4152,街边,5
4153,小吃,2
4154,看来,12
4155,来往往,2
4156,人群,15
4157,切换,2
4158,晚,37
4159,请教,1
4160,弱弱,6
4161,堕落,8
4162,耗,14
4163,唱功,9
4164,袜泰裤辣,1
4165,一半,17
4166,狠,12
4167,潮流,10
4168,油管,2
4169,博主,1
4170,prodbyIOF,1
4171,进入,6
4172,三句,4
4173,相同,7
4174,8个,2
4175,小节,1
4176,所以说,8
4177,最佳,4
4178,止痛药,1
4179,玉玉,2
4180,乐渊,1
4181,张万森,3
4182,兄,1
4183,完了,3
4184,行业,3
4185,生态,1
4186,维护,8
4187,地步,4
4188,差异,2
4189,最新,11
4190,夸奖,2
4191,滴,14
4192,顺耳,3
4193,xxs,3
4194,喷管管,1
4195,来了,23
4196,雪寒,4
4197,事雪,3
4198,歌棚,1
4199,俩,16
4200,能看懂,1
4201,衣服,53
4202,ry,1
4203,陪伴,38
4204,牵手,21
4205,点点滴滴,2
4206,在心里,5
4207,来世,2
4208,娶,12
4209,别走,11
4210,好惨,1
4211,右,4
4212,角,9
4213,显示,7
4214,七千,1
4215,重庆,12
4216,友友,2
4217,吃火锅,3
4218,荷包蛋,2
4219,老天爷,2
4220,传达,4
4221,无非,2
4222,几句话,6
4223,长驼峰,1
4224,yyds,6
4225,陪我鸟鸟天,1
4226,万卷,1
4227,书,13
4228,行万里路,1
4229,直流,1
4230,1000遍,1
4231,电鬼,2
4232,从来没有,7
4233,招惹,8
4234,急切,1
4235,珍视,2
4236,美好,38
4237,拿雪,1
4238,太吵,8
4239,彻底,14
4240,悦客,4
4241,承诺,30
4242,心里话,8
4243,发问,2
4244,到底是什么,18
4245,象征,3
4246,不快不慢,1
4247,不远不近,1
4248,团马嘉祺,9
4249,早睡,18
4250,两个小时,6
4251,恶劣,1
4252,二臂,1
4253,魔虹,1
4254,想笑,8
4255,一会,7
4256,想求,1
4257,smgs,1
4258,到底是谁,27
4259,说谎,7
4260,想前任,1
4261,666666,2
4262,听点,1
4263,内向,11
4264,人爱,1
4265,憋屈,1
4266,才会,39
4267,撒气,1
4268,旅游,2
4269,素养,3
4270,一个字,21
4271,联想,2
4272,失落,3
4273,教室,9
4274,搜,36
4275,七八个,2
4276,全都,6
4277,绕道,5
4278,戏曲,2
4279,往下,12
4280,天气,28
4281,衣,6
4282,多喝,6
4283,热水,8
4284,吹干,6
4285,吃药,8
4286,按时,8
4287,笑起来,7
4288,很好看好,3
4289,关心,16
4290,谨记,1
4291,去者,2
4292,抱有,5
4293,执念,9
4294,依赖,8
4295,迈向,1
4296,不幸,2
4297,入口,2
4298,120,3
4299,而去,3
4300,世人,2
4301,多可怜,1
4302,得到,24
4303,恨晚,1
4304,两相生,1
4305,厌终,1
4306,狠心,5
4307,原谅,19
4308,客观,7
4309,一万次,7
4310,一万零一次,5
4311,钟情,10
4312,没意思,10
4313,兄弟们,26
4314,凌丁真,1
4315,本色,1
4316,出演,2
4317,牵挂,3
4318,羁绊,5
4319,不时,1
4320,骨质,2
4321,增生,2
4322,满腹经纶,1
4323,打动,1
4324,想办法,1
4325,彻夜未眠,1
4326,近一点,22
4327,醒了,7
4328,镶,1
4329,金边,1
4330,106886,1
4331,XUNJOHN,1
4332,一某,1
4333,眼眶,5
4334,仍然,2
4335,鼻粘膜炎,1
4336,治好,2
4337,便便便便便便便便便便便便便便便便便便便便狗狗狗狗狗狗狗狗狗狗狗狗狗,1
4338,公鸡,19
4339,猪猪猪叉便便便便惶恐惶,1
4340,没得,5
4341,借此,1
4342,就罗言唱,1
4343,柳某金金金,1
4344,实名,4
4345,观看,1
4346,咋地,2
4347,不咋地,4
4348,下班,9
4349,肥肠,6
4350,喜爱,7
4351,热烈,24
4352,温度,18
4353,心灵,20
4354,无瑕,11
4355,烦恼,28
4356,侵蚀,7
4357,我要山要海要自由我,2
4358,十六岁,2
4359,恭维,3
4360,黏连,2
4361,难山,1
4362,时期,5
4363,粘贴,10
4364,骗赞,1
4365,敏感,18
4366,做出,8
4367,修改,2
4368,吸收,2
4369,nt,2
4370,月老,1
4371,剪断,2
4372,线,11
4373,爱神,1
4374,留不住,25
4375,那首歌,7
4376,鞋手,1
4377,破歌,10
4378,挽留,8
4379,类型,17
4380,金曲奖,1
4381,十年二十年,1
4382,几万,1
4383,一个多月十万,1
4384,留给,12
4385,曲子,25
4386,村里,1
4387,通网,1
4388,说不出,4
4389,一塌胡涂,1
4390,一言难尽,8
4391,顶流,5
4392,面子,7
4393,玩意儿汗,1
4394,文字,17
4395,写下,8
4396,无限,19
4397,土老师,1
4398,飞蛾扑火,8
4399,没必要人身攻击livehouse,1
4400,妆,3
4401,不己,2
4402,飞蛾,11
4403,温暖,23
4404,躯体,1
4405,殉葬品,1
4406,还我,1
4407,前几天,10
4408,勾,25
4409,八毛,1
4410,南辕北辙,1
4411,眉,1
4412,钉,2
4413,唇钉,1
4414,xue咳tui,1
4415,向往,7
4416,恋家,2
4417,孩子,24
4418,姜云,5
4419,升,5
4420,专门来,7
4421,错过了,21
4422,13,26
4423,祺味,1
4424,小芙,1
4425,爆火,6
4426,多多比耶,7
4427,一个十分之,1
4428,高超,1
4429,命师,1
4430,尤其,12
4431,容忍,4
4432,马戏团,1
4433,团体,1
4434,恶语,3
4435,相向,3
4436,参差,2
4437,玩玩梗,1
4438,送葬,1
4439,无论如何,3
4440,比较好,5
4441,01馬02小茄03純情小馬,1
4442,组合,57
4443,魔鬼,1
4444,难怪,12
4445,猜不透,9
4446,调子,8
4447,奇奇,1
4448,怪怪,2
4449,不符合,2
4450,大多,3
4451,礼貌,6
4452,睡谁知道,3
4453,终止,2
4454,喷子,4
4455,高贵,7
4456,阿波波,1
4457,骂亲,1
4458,RickGenestowens2023,1
4459,新款,1
4460,男装,1
4461,系列,3
4462,瞎,10
4463,肩部,1
4464,设计,3
4465,叫做,9
4466,宝塔,1
4467,参考,1
4468,古建筑,1
4469,宫殿,1
4470,四个,7
4471,灵感,7
4472,中华,2
4473,玩梗想,1
4474,三位,2
4475,百般,1
4476,注解,1
4477,构不成,1
4478,万分之一,2
4479,一览无遗,1
4480,潜意识,2
4481,戒毒,6
4482,抽口垫子炎,1
4483,电色,1
4484,人际关系,5
4485,面对,38
4486,无力感,3
4487,脑瘤,2
4488,尼古丁,4
4489,爱你的人不顾一切解决问题不爱你的人想尽办法,1
4490,找借口,2
4491,5代,19
4492,喝,74
4493,七分,3
4494,凑,6
4495,整数,1
4496,YungFazo,7
4497,fallin4uhttpsymusic163commsongid1928630640uct2A34rWj3FZOgHTlMPV7C3QQ3D3Ddlt0846appversion8970scwmvtn,1
4498,流眼泪,3
4499,优先,3
4500,束缚,19
4501,反话,12
4502,情话,15
4503,无解,13
4504,诚路,2
4505,自稳,2
4506,瞬息万变,5
4507,保证,6
4508,金三角,1
4509,rz,2
4510,缅北,1
4511,掏心,4
4512,掏,6
4513,聊天记录越往上他越爱你聊天记录,1
4514,西施,2
4515,连招,1
4516,最多,7
4517,三次,4
4518,破镜难重圆事不能,1
4519,命,14
4520,病,4
4521,十几岁,8
4522,由来,1
4523,大树,2
4524,一动不动,2
4525,重重,12
4526,胯,3
4527,如约,2
4528,而至,3
4529,垫肩哥多多比,1
4530,没错,9
4531,听清,7
4532,录音,2
4533,拔牙,1
4534,止血棉,1
4535,一说一歌,1
4536,真不错,7
4537,满嘴,2
4538,脏话,9
4539,要好,7
4540,勾起,3
4541,雪天,5
4542,等于,3
4543,顶尖,2
4544,沙口,1
4545,0分,2
4546,阶段性,2
4547,手拉手,1
4548,格局,5
4549,发信,1
4550,息醒,1
4551,今晚,14
4552,蛋糕,8
4553,哥们儿们,1
4554,茴香豆,1
4555,茴,1
4556,几种,1
4557,写法,1
4558,迷,9
4559,爹妈,2
4560,认,6
4561,再次,22
4562,提起,10
4563,连名,4
4564,姓,8
4565,季节,9
4566,轮换,1
4567,淡忘,3
4568,困意,1
4569,斗争,1
4570,基尼,1
4571,玫瑰花,7
4572,一年两年,1
4573,三更,1
4574,打碎,2
4575,零次,1
4576,德,5
4577,配位,1
4578,叼,3
4579,边上,1
4580,长俩,1
4581,驼峰色,1
4582,就让,14
4583,飞走,2
4584,扬言,5
4585,信息,34
4586,谎话,3
4587,百看不厌,1
4588,发配,1
4589,提瓦特大陆,1
4590,浮力,1
4591,大于,2
4592,重力,1
4593,船上,1
4594,五分,1
4595,猪排,1
4596,植物,1
4597,争抢,1
4598,躲避,2
4599,剧毒,1
4600,蟒蛇,1
4601,慢热,9
4602,狠话,9
4603,唯独,22
4604,酷死,1
4605,我喜欢,14
4606,够了,10
4607,马,8
4608,王祁博,1
4609,Excuse,1
4610,罗婧熙,3
4611,王一博,1
4612,好冷,6
4613,冰冷冷,1
4614,浆子,1
4615,女孩儿,4
4616,嫁给,3
4617,奸笑,19
4618,阻挡,4
4619,独自,7
4620,模糊不清,5
4621,逢,7
4622,道歉,9
4623,形成,6
4624,来着可惜,1
4625,科学,3
4626,养猪,1
4627,笑嘻了,2
4628,10分,1
4629,网友,15
4630,变脸,1
4631,速度,6
4632,认可,12
4633,特地,8
4634,精彩,7
4635,不听嘛,2
4636,两遍,13
4637,添加,4
4638,普鲁斯,1
4639,特效应,1
4640,闻到,3
4641,闻过,1
4642,开启,3
4643,适用于,2
4644,近视,7
4645,棒棒糖,7
4646,无所谓其实,1
4647,王capper,7
4648,白菜,4
4649,有所爱,4
4650,怪胎,1
4651,表现,14
4652,厌恶,5
4653,触及,1
4654,雷区,1
4655,通通,2
4656,目标,7
4657,只求,2
4658,嘶,3
4659,音乐梦,1
4660,死活,1
4661,放不下,17
4662,有点子,2
4663,鸟,7
4664,钩式,1
4665,鉴定,12
4666,歌单,33
4667,听不惯,2
4668,tsp吧,1
4669,公屏,1
4670,热爱,23
4671,年轻人,12
4672,说清楚,3
4673,亲爱,22
4674,游客,1
4675,学不会,5
4676,活头,2
4677,怒,15
4678,懂了,11
4679,晦,2
4680,bbll,1
4681,直在,1
4682,拖鞋,13
4683,英文,23
4684,有点像,27
4685,听错,3
4686,呆呆呆,5
4687,垫肩,8
4688,冰块,2
4689,心态,17
4690,认同,3
4691,成功,43
4692,producer,1
4693,相信自己,2
4694,金子,1
4695,发光,4
4696,算不算,2
4697,无病呻吟风,1
4698,恐怕,2
4699,招架,6
4700,着实,1
4701,迷惑,5
4702,zxh,1
4703,Asen,50
4704,发型,19
4705,庆功酒,40
4706,决赛,20
4707,麒麟,41
4708,接招,7
4709,feat,1
4710,lil,1
4711,Ding,1
4712,zhen,1
4713,口音,17
4714,下限,2
4715,第二遍,8
4716,球,4
4717,脾气,32
4718,提笔,5
4719,死里咒,4
4720,主打,10
4721,这些人,6
4722,有道理,1
4723,明明白白,1
4724,周炎哥,2
4725,翻译,8
4726,词组,1
4727,五个七天,1
4728,生怕,2
4729,实时,1
4730,互动,3
4731,切,11
4732,臭豆腐,1
4733,臭大哭,1
4734,一大堆,11
4735,不晓,3
4736,4个7天,1
4737,口齿不清,16
4738,自然,19
4739,而然,2
4740,躲,9
4741,忧伤,2
4742,没有钱,10
4743,粘连,2
4744,真唱,1
4745,抢,5
4746,半条命,1
4747,毁,22
4748,nbnb,1
4749,梦回,1
4750,band,1
4751,见不到面,1
4752,不善,4
4753,言辞,2
4754,毫无,18
4755,声息,3
4756,爆,19
4757,傲骨,1
4758,为谁,1
4759,过头,2
4760,次,7
4761,破例,1
4762,csj,1
4763,300分,2
4764,无关,10
4765,多好,6
4766,好舍不得,1
4767,无能只能,1
4768,挂,14
4769,嘴边,3
4770,很社,2
4771,小声上,1
4772,凑热闹,2
4773,脸红,5
4774,数学,12
4775,犯困,1
4776,搞不清,1
4777,常常,17
4778,漂亮,66
4779,就是不是,1
4780,有缘无份,2
4781,杰伦,4
4782,写给,7
4783,候鸟,3
4784,拦截,2
4785,半页,2
4786,韩大哥,1
4787,猜,11
4788,2023428,1
4789,不能说,13
4790,嘻哈,10
4791,倒退,4
4792,侃爷migosTravisScottFettyWapLiIUziVert21SavageLilYachtyKodakBlackCaridBLiIPump6ix9ine,1
4793,新时代,1
4794,网易云VIP,1
4795,资源,1
4796,落差,1
4797,半段,12
4798,张嘴,5
4799,两首歌,4
4800,见识,2
4801,生物,3
4802,多样性,2
4803,胎裤,3
4804,lol,1
4805,豆腐,6
4806,smljg,1
4807,发达,1
4808,惨,20
4809,白瞎,3
4810,鼠来宝,2
4811,dy,11
4812,真杂,1
4813,杂,3
4814,不如不谈,1
4815,没用尽,1
4816,要靠,3
4817,作数,1
4818,瞧不起,3
4819,法宝,1
4820,超过,10
4821,状态,16
4822,shit,3
4823,毛心,1
4824,坨屎,1
4825,发歌,5
4826,不看一看,1
4827,非洲,11
4828,丁妈妈,3
4829,作法,2
4830,口头禅,3
4831,神魂,2
4832,颠倒,3
4833,说说话,10
4834,皱,4
4835,纸,6
4836,摊开,1
4837,带劲,3
4838,有时候,26
4839,语言好薄弱,1
4840,躲起来,1
4841,悄悄,3
4842,yituodabian,1
4843,竟然,22
4844,孤山,1
4845,FM,5
4846,侮辱,5
4847,12名,1
4848,爱死了真的好好听超喜capper,1
4849,哭没用,1
4850,雷哥,1
4851,我记得高心碎果然得流量者得天下流感流感流感,1
4852,缘走,2
4853,不散,5
4854,求不来,1
4855,平凡,5
4856,闪耀,3
4857,心狠,1
4858,电子眼,3
4859,第一时间,2
4860,卸载,6
4861,AI,1
4862,生成,1
4863,东西吐舌吐舌吐舌吐舌,1
4864,听听看,4
4865,Black,4
4866,way,4
4867,Spider,4
4868,Man,3
4869,Intothe,3
4870,SpiderVerse,4
4871,Match,4
4872,Mike,4
4873,Zhouremix,4
4874,容易,16
4875,哄,19
4876,冷落,12
4877,立马,9
4878,捂热,1
4879,受尽,1
4880,普通人,7
4881,温温柔柔,1
4882,大喊,1
4883,大叫,1
4884,犟,2
4885,刚刚,20
4886,特意,12
4887,去找,17
4888,ManIntothe,1
4889,原著,1
4890,chao袭fallin4u,1
4891,勿忘,2
4892,神华,2
4893,瞳孔,1
4894,双,12
4895,忍不住,17
4896,20234281144,1
4897,拉屎,10
4898,单里,4
4899,才华横溢,1
4900,钟阁下,1
4901,短,18
4902,搞怪,1
4903,好强,1
4904,宣布,4
4905,我心中,7
4906,小白猪,4
4907,肿,5
4908,重开重开,1
4909,騳,1
4910,啧,11
4911,泰裤辣肿瘤君,1
4912,一说一旋律,1
4913,大放厥词,2
4914,年轻,14
4915,少数,3
4916,食雪汉悲,1
4917,这几天,8
4918,涨,5
4919,17w,1
4920,听听歌,1
4921,雪汉,2
4922,小学,11
4923,早读,2
4924,拖长,1
4925,副,3
4926,膈应,2
4927,歌烂梗,1
4928,狗皮,1
4929,膏药,1
4930,类别,2
4931,区分,1
4932,位置,12
4933,ikun,3
4934,distant,1
4935,想问问,4
4936,黑歌,5
4937,这种歌,8
4938,听果然什么样,1
4939,查,4
4940,恶臭,3
4941,转战,1
4942,日语,3
4943,心死,1
4944,拿出来,9
4945,充黑胶,1
4946,心思,8
4947,溃,1
4948,名副其实,1
4949,沦落,1
4950,说念经,1
4951,聋哑,1
4952,人士,3
4953,另一种,3
4954,2004,1
4955,策,1
4956,药物,1
4957,扛不住,1
4958,bbzl,1
4959,三书六聘十里红妆八抬大轿明媒,1
4960,风光,1
4961,呃太久,1
4962,妹妹,14
4963,约会,1
4964,在唱,1
4965,原则,9
4966,心动,41
4967,天先抽根,2
4968,jj,1
4969,20周年,1
4970,新专辑,3
4971,上架,2
4972,性感,4
4973,答辩人,3
4974,改变自己,2
4975,本质,6
4976,骂人者,1
4977,继,1
4978,苦茶子浪漫主义,2
4979,低华语,1
4980,一只狗,1
4981,铁打的心,1
4982,引诱,1
4983,扑,2
4984,上前去,1
4985,污染,8
4986,唾沫,1
4987,tui,2
4988,热榜,24
4989,租赁,1
4990,真好听,8
4991,1万,1
4992,霸凌,1
4993,开坛,1
4994,做法,5
4995,糊,12
4996,瘤子们,1
4997,便便便便便便便便,2
4998,666一分,1
4999,树枝,2
5000,太难,7
5001,美感,10
5002,中下等,1
5003,波,2
5004,万,9
5005,呼呼,1
5006,方言,5
5007,赶不上,3
5008,垮只能,1
5009,拿起,3
5010,炸,15
5011,摇滚,2
5012,18,8
5013,射线,4
5014,恶魔,5
5015,失心,3
5016,扑灭,1
5017,心中,48
5018,火焰,1
5019,拉开,3
5020,两个人,32
5021,天好,2
5022,毛雨苓,1
5023,fallin4U旋律,1
5024,si人,2
5025,歌弱,1
5026,集美们,6
5027,变得,40
5028,男孩子,25
5029,半点,4
5030,抵抗力,1
5031,好受,1
5032,反骨,8
5033,黑子,6
5034,呲,1
5035,牙,3
5036,这么个,4
5037,看有,2
5038,一一,3
5039,对线,3
5040,态酷辣,1
5041,狼狈,1
5042,cyz,1
5043,彻彻底底,2
5044,均,1
5045,播放量,1
5046,几百万,3
5047,长得帅,1
5048,黑不吹,1
5049,不听喜欢,1
5050,歌事情,1
5051,污言秽语,1
5052,毁掉,3
5053,例,4
5054,嘴下留情吧晚安陌生人,1
5055,虫子,2
5056,爬,9
5057,宴会,2
5058,当晚,1
5059,洋妞,1
5060,槟榔,2
5061,粘住,3
5062,露出,4
5063,破绽,1
5064,别这样,2
5065,条狗,2
5066,能说,10
5067,签子,1
5068,火汗,1
5069,克隆羊多莉,3
5070,6年,2
5071,丟,1
5072,天别离我那么远再靠近我一点可是雪啊飘进双眼看不见你皎白的谎言,2
5073,40,1
5074,原版,17
5075,在床上,7
5076,开怀大笑,1
5077,夜深,1
5078,共同,5
5079,易碎,4
5080,你会不会,9
5081,泰酷啦,2
5082,声,16
5083,优美,1
5084,无路可,1
5085,狂骂,1
5086,天空,10
5087,飘落,12
5088,魂魄,5
5089,天使,8
5090,沉醉,5
5091,轮廓,5
5092,手心,9
5093,炙热,10
5094,否认,11
5095,病入膏肓,5
5096,雪中铁山,5
5097,靠解,5
5098,忧,5
5099,眼眸,5
5100,泪滴,5
5101,凝成,5
5102,冰,19
5103,Ohy,5
5104,小玫瑰,1
5105,苏州,1
5106,路上,15
5107,缺乏,11
5108,重头再来,1
5109,旅程,1
5110,漫长,5
5111,包包,17
5112,臭哥,1
5113,认同感,2
5114,裁缝,8
5115,我要风要雨要江山开玩笑的我只要你要你开心,1
5116,无耻,1
5117,交给,3
5118,下载,9
5119,国家,12
5120,反诈,4
5121,APP,2
5122,信星座,1
5123,每周,1
5124,陶白白,1
5125,做错,8
5126,莫名其妙,25
5127,合着,2
5128,迪卢克打篮网,1
5129,那句话,10
5130,雷霆,1
5131,击碎,1
5132,巨巨巨,2
5133,稍微,8
5134,全世界,15
5135,停下,6
5136,肯定,41
5137,必回,1
5138,有一个人,7
5139,活下去,3
5140,得笑,1
5141,半,22
5142,好朋友,21
5143,刘思岐,2
5144,过生日,8
5145,全国各地,1
5146,言,6
5147,生日快乐,14
5148,Fallin4u,8
5149,自己去,1
5150,百度,5
5151,结巴,3
5152,想穿,1
5153,厚,4
5154,瑟瑟,1
5155,发抖,2
5156,只好,3
5157,冰糕,1
5158,跟唱,2
5159,呀呀,1
5160,配合,4
5161,颠沛流离,1
5162,巴士,1
5163,相依,2
5164,saygoodbye,1
5165,有趣,21
5166,吃亏,2
5167,沾沾自喜,1
5168,花草,5
5169,花养,1
5170,腻,22
5171,很好看,6
5172,野花,1
5173,野草,4
5174,嫌,6
5175,打鸣,1
5176,好汗,1
5177,太冷,5
5178,自动,6
5179,隔过,1
5180,怼,6
5181,洋葱,2
5182,米饭,2
5183,音调,2
5184,低下,1
5185,确定,10
5186,微信,20
5187,可要,1
5188,友善,1
5189,疼,18
5190,翻评论,5
5191,砸,8
5192,2023,17
5193,5000年,1
5194,逐渐,5
5195,衰败,3
5196,颜,2
5197,人中,2
5198,驼峰耶,1
5199,又说,6
5200,着火,2
5201,日落,12
5202,秋冬,6
5203,无望,4
5204,遥不可及,2
5205,事物,7
5206,路边,9
5207,傍晚,6
5208,落,32
5209,夕阳,4
5210,日常,5
5211,细节,6
5212,琐碎,4
5213,可口,2
5214,美食,2
5215,无数,7
5216,盛开,5
5217,花朵,4
5218,无人区,9
5219,同一个人,3
5220,区里,1
5221,咸,2
5222,籹,1
5223,捐,1
5224,小帅,8
5225,嘛奸笑奸笑奸,1
5226,代表作,4
5227,中专生,9
5228,败,4
5229,政审,2
5230,重新再来,1
5231,18年,9
5232,志愿,2
5233,撞车,1
5234,985,4
5235,双非,1
5236,院校,2
5237,国考,2
5238,省,9
5239,考上,36
5240,预兆,1
5241,抛,6
5242,回来吧,1
5243,看多,2
5244,觉着,2
5245,绑,2
5246,苏半雪,1
5247,速成,1
5248,乐子人,1
5249,品鉴,1
5250,x百分百,1
5251,参团率,1
5252,寄,4
5253,贴吧,1
5254,抽象b站日日冲浪互联,1
5255,硝烟,13
5256,乐子,14
5257,刺激,3
5258,战场,8
5259,哲学,1
5260,高手们,1
5261,版本,11
5262,妖魔鬼怪,3
5263,互联网战争,1
5264,汪洋,2
5265,大海,13
5266,不达,6
5267,标的,7
5268,shxt,1
5269,满盏CapperlilMILK炼金术Alchemy,1
5270,上面,5
5271,好好听歌,1
5272,叫来,1
5273,華語,1
5274,樂壇,1
5275,現狀,1
5276,思维,6
5277,拉了拉,1
5278,说得好,1
5279,得罪,2
5280,两条,1
5281,幽默,3
5282,很高,6
5283,堆,3
5284,混子,2
5285,乞丐式,1
5286,工作,13
5287,药,8
5288,便便便便,1
5289,别生气,1
5290,柠檬,8
5291,这家伙,2
5292,显眼,1
5293,劣币驱逐良币,1
5294,可恨,3
5295,倒放,1
5296,浮夸,2
5297,水性,2
5298,杨花,2
5299,杰克,1
5300,大魔王,1
5301,相偶,1
5302,回头草,4
5303,相爱,15
5304,总能,7
5305,千军万马,2
5306,诚心cpdd,1
5307,一片天,3
5308,倒是,9
5309,风雨来,3
5310,666,26
5311,没感觉,10
5312,彳亍,2
5313,大街小巷,2
5314,日常生活,2
5315,天生,3
5316,xswl,2
5317,耍,7
5318,大牌,1
5319,电音,9
5320,评头论足,2
5321,回事,2
5322,多高,2
5323,觉悟,1
5324,最初,8
5325,干饭,3
5326,股份,1
5327,投资,1
5328,比起来,1
5329,早年,1
5330,jhh,1
5331,尹恩惠,1
5332,good,7
5333,烟味,5
5334,两眼,4
5335,无光,3
5336,满脸,4
5337,憔悴,2
5338,摸,6
5339,血,12
5340,胸口,3
5341,流出,1
5342,雪泰,2
5343,调皮,33
5344,笑死我啦评论区还有人跟风黑过度玩梗捏是在刷存在感嘛惊恐好可怜噻,1
5345,好心情,2
5346,歌哒,1
5347,噻,1
5348,笑着,7
5349,吼吼吼,1
5350,灵敏,1
5351,小情歌,2
5352,感兴趣,4
5353,左耳,2
5354,右耳,1
5355,了事,1
5356,泰酷辣惶,1
5357,海外,2
5358,五年级,3
5359,储备,2
